name,category,city,phone,rating,reviews_count,website,instagram,facebook,digital_presence,instagram_followers,facebook_followers,opportunity_score,estimated_ltv,recommended_pitch,tier
Nimisha’s Makeover Studio,Beauty Parlour,Kozhikode,919846602916.0,5.0,161.0,,https://www.instagram.com/nimisha_makeupartist?igsh=MzRIODBiNWFIZA%3D%3D,,social_only,,,85,146250,"You have 161 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Le Blush Makeover By Meera,Make-up Artist,Alappuzha,917907803310.0,5.0,156.0,,,,none,,,93,146250,"You have 156 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
PRANAVAM EVENTS&CATERERS,Event Management Company,Chavara,919746595826.0,5.0,156.0,,,,none,,,93,1170000,"You have 156 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
KANNAKI The Makeover Studio,Beauty Parlour,Thiruvananthapuram,918921591741.0,4.7,155.0,,https://www.instagram.com/kannaki_themakeoverstudio?igsh=MTVobHJmOWpiNHk2aQ%3D%3D,,social_only,,,85,146250,"You have 155 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Beauty Touch Tattoo Studio & Beauty Parlour,Tattoo Shop,Kottakkal,919946139724.0,4.9,155.0,,,,none,,,93,146250,"You have 155 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Angel Wings Beaute And Spa Konni,Beauty Parlour,Konni,919544835375.0,4.9,153.0,,,,none,,,93,146250,"You have 153 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Makeup By Rini Alex - MAKEUP • HAIR • BEAUTY Studio,Make-up Artist,Thiruvananthapuram,917356082203.0,4.7,153.0,,https://instagram.com/makeupbyrinialex/,,social_only,,,85,146250,"You have 153 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Obsession – The Beauty Lounge – Bridal Makeover Studio,Beauty Parlour,Thiruvananthapuram,919745038030.0,4.9,152.0,,,,none,,,95,146250,"You have 152 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Soundarya Beauty World,Beauty Parlour,Kannur,919847003376.0,4.8,152.0,,,,none,,,93,146250,"You have 152 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
DE PERFECT BEAUTY STUDIO,Beauty Parlour,Meenambalam,919995483343.0,4.8,152.0,,https://www.instagram.com/de__perfect/,,social_only,,,83,146250,"You have 152 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Classic Touch Makeover Studio And Ladies Salon,Beauty Parlour,Thiruvananthapuram,919526579000.0,4.9,151.0,,https://www.instagram.com/classic_touch_vattiyoorkavu?igsh=Z2IzdDZta3F2bW03,,social_only,,,85,146250,"You have 151 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Karma Caterers & Events,Caterer,Varapuzha,918089459358.0,5.0,150.0,,,,none,,,93,292500,"You have 150 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
